"Plot","SubPlot","Herbivory","yr","uidplot","taxa","cover"
"5",4,"Partial","2023","Partial5","Hoffmannseggia trifoliata",0
"5",4,"Partial","2023","Partial5","Plantago patagonica",0
"5",4,"Partial","2023","Partial5","Nassella tenuis",40
"5",4,"Partial","2023","Partial5","Poa lanuginosa",1
"5",4,"Partial","2023","Partial5","Vicia pampicola",0
"5",1,"Control","2023","Control5","Sporobolus rigens",2
"5",1,"Control","2023","Control5","Noticastrum sericeum",1
"5",1,"Control","2023","Control5","Panicum urvilleanum",0
"5",1,"Control","2023","Control5","Hoffmannseggia trifoliata",0
"5",1,"Control","2023","Control5","Plantago patagonica",0
"5",1,"Control","2023","Control5","Nassella tenuis",6
"5",1,"Control","2023","Control5","Poa lanuginosa",0
"5",1,"Control","2023","Control5","Vicia pampicola",0
"6",3,"Exclosure","2023","Exclosure6","Sporobolus rigens",4
"6",3,"Exclosure","2023","Exclosure6","Noticastrum sericeum",35
"6",3,"Exclosure","2023","Exclosure6","Panicum urvilleanum",0
"6",3,"Exclosure","2023","Exclosure6","Hoffmannseggia trifoliata",0
"6",3,"Exclosure","2023","Exclosure6","Plantago patagonica",0
"6",3,"Exclosure","2023","Exclosure6","Nassella tenuis",5
"6",3,"Exclosure","2023","Exclosure6","Poa lanuginosa",25
"6",3,"Exclosure","2023","Exclosure6","Vicia pampicola",0
"6",4,"Partial","2023","Partial6","Sporobolus rigens",10
"6",4,"Partial","2023","Partial6","Noticastrum sericeum",12
"6",4,"Partial","2023","Partial6","Panicum urvilleanum",0
"6",4,"Partial","2023","Partial6","Hoffmannseggia trifoliata",0
"6",4,"Partial","2023","Partial6","Plantago patagonica",1
"6",4,"Partial","2023","Partial6","Nassella tenuis",6
"6",4,"Partial","2023","Partial6","Poa lanuginosa",7
"6",4,"Partial","2023","Partial6","Vicia pampicola",0
"6",1,"Control","2023","Control6","Sporobolus rigens",5
"6",1,"Control","2023","Control6","Noticastrum sericeum",3
"6",1,"Control","2023","Control6","Panicum urvilleanum",0
"6",1,"Control","2023","Control6","Hoffmannseggia trifoliata",0
"6",1,"Control","2023","Control6","Plantago patagonica",1
"6",1,"Control","2023","Control6","Nassella tenuis",33
"6",1,"Control","2023","Control6","Poa lanuginosa",0
"6",1,"Control","2023","Control6","Vicia pampicola",0
"1",4,"Partial","2024","Partial1","Sporobolus rigens",0
"1",4,"Partial","2024","Partial1","Noticastrum sericeum",8
"1",4,"Partial","2024","Partial1","Panicum urvilleanum",10
"1",4,"Partial","2024","Partial1","Hoffmannseggia trifoliata",0
"1",4,"Partial","2024","Partial1","Plantago patagonica",1
"1",4,"Partial","2024","Partial1","Nassella tenuis",2
"1",4,"Partial","2024","Partial1","Poa lanuginosa",10
"1",4,"Partial","2024","Partial1","Vicia pampicola",0
"1",3,"Exclosure","2024","Exclosure1","Sporobolus rigens",2
"1",3,"Exclosure","2024","Exclosure1","Noticastrum sericeum",6
"1",3,"Exclosure","2024","Exclosure1","Panicum urvilleanum",3
"1",3,"Exclosure","2024","Exclosure1","Hoffmannseggia trifoliata",0
"1",3,"Exclosure","2024","Exclosure1","Plantago patagonica",0
"1",3,"Exclosure","2024","Exclosure1","Nassella tenuis",2
"1",3,"Exclosure","2024","Exclosure1","Poa lanuginosa",55
"1",3,"Exclosure","2024","Exclosure1","Vicia pampicola",0
"1",1,"Control","2024","Control1","Sporobolus rigens",27
"1",1,"Control","2024","Control1","Noticastrum sericeum",3
"1",1,"Control","2024","Control1","Panicum urvilleanum",0
"1",1,"Control","2024","Control1","Hoffmannseggia trifoliata",0
"1",1,"Control","2024","Control1","Plantago patagonica",2
"1",1,"Control","2024","Control1","Nassella tenuis",6
"1",1,"Control","2024","Control1","Poa lanuginosa",2
"1",1,"Control","2024","Control1","Vicia pampicola",0
"2",1,"Control","2024","Control2","Sporobolus rigens",10
"2",1,"Control","2024","Control2","Noticastrum sericeum",1
"2",1,"Control","2024","Control2","Panicum urvilleanum",1
"2",1,"Control","2024","Control2","Hoffmannseggia trifoliata",0
"2",1,"Control","2024","Control2","Plantago patagonica",3
"2",1,"Control","2024","Control2","Nassella tenuis",25
"2",1,"Control","2024","Control2","Poa lanuginosa",2
"2",1,"Control","2024","Control2","Vicia pampicola",2
"2",3,"Exclosure","2024","Exclosure2","Sporobolus rigens",2
"2",3,"Exclosure","2024","Exclosure2","Noticastrum sericeum",8
"2",3,"Exclosure","2024","Exclosure2","Panicum urvilleanum",4
"2",3,"Exclosure","2024","Exclosure2","Hoffmannseggia trifoliata",0
"2",3,"Exclosure","2024","Exclosure2","Plantago patagonica",0
"2",3,"Exclosure","2024","Exclosure2","Nassella tenuis",1
"2",3,"Exclosure","2024","Exclosure2","Poa lanuginosa",50
"2",3,"Exclosure","2024","Exclosure2","Vicia pampicola",2
"2",4,"Partial","2024","Partial2","Sporobolus rigens",2
"2",4,"Partial","2024","Partial2","Noticastrum sericeum",15
"2",4,"Partial","2024","Partial2","Panicum urvilleanum",9
"2",4,"Partial","2024","Partial2","Hoffmannseggia trifoliata",4
"2",4,"Partial","2024","Partial2","Plantago patagonica",1
"2",4,"Partial","2024","Partial2","Nassella tenuis",3
"2",4,"Partial","2024","Partial2","Poa lanuginosa",4
"2",4,"Partial","2024","Partial2","Vicia pampicola",2
"4",3,"Exclosure","2024","Exclosure4","Sporobolus rigens",8
"4",3,"Exclosure","2024","Exclosure4","Noticastrum sericeum",15
"4",3,"Exclosure","2024","Exclosure4","Panicum urvilleanum",1
"4",3,"Exclosure","2024","Exclosure4","Hoffmannseggia trifoliata",0
"4",3,"Exclosure","2024","Exclosure4","Plantago patagonica",1
"4",3,"Exclosure","2024","Exclosure4","Nassella tenuis",0
"4",3,"Exclosure","2024","Exclosure4","Poa lanuginosa",6
"4",3,"Exclosure","2024","Exclosure4","Vicia pampicola",0
"4",4,"Partial","2024","Partial4","Sporobolus rigens",3
"4",4,"Partial","2024","Partial4","Noticastrum sericeum",10
"4",4,"Partial","2024","Partial4","Panicum urvilleanum",5
"4",4,"Partial","2024","Partial4","Hoffmannseggia trifoliata",0
"4",4,"Partial","2024","Partial4","Plantago patagonica",8
"4",4,"Partial","2024","Partial4","Nassella tenuis",2
"4",4,"Partial","2024","Partial4","Poa lanuginosa",1
"4",4,"Partial","2024","Partial4","Vicia pampicola",5
"4",1,"Control","2024","Control4","Sporobolus rigens",15
"4",1,"Control","2024","Control4","Noticastrum sericeum",2
"4",1,"Control","2024","Control4","Panicum urvilleanum",0
"4",1,"Control","2024","Control4","Hoffmannseggia trifoliata",0
"4",1,"Control","2024","Control4","Plantago patagonica",2
"4",1,"Control","2024","Control4","Nassella tenuis",20
"4",1,"Control","2024","Control4","Poa lanuginosa",1
"4",1,"Control","2024","Control4","Vicia pampicola",0
"3",3,"Exclosure","2024","Exclosure3","Sporobolus rigens",1
"3",3,"Exclosure","2024","Exclosure3","Noticastrum sericeum",1
"3",3,"Exclosure","2024","Exclosure3","Panicum urvilleanum",27
"3",3,"Exclosure","2024","Exclosure3","Hoffmannseggia trifoliata",2
"3",3,"Exclosure","2024","Exclosure3","Plantago patagonica",1
"3",3,"Exclosure","2024","Exclosure3","Nassella tenuis",5
"3",3,"Exclosure","2024","Exclosure3","Poa lanuginosa",5
"3",3,"Exclosure","2024","Exclosure3","Vicia pampicola",2
"3",4,"Partial","2024","Partial3","Sporobolus rigens",2
"3",4,"Partial","2024","Partial3","Noticastrum sericeum",6
"3",4,"Partial","2024","Partial3","Panicum urvilleanum",15
"3",4,"Partial","2024","Partial3","Hoffmannseggia trifoliata",1
"3",4,"Partial","2024","Partial3","Plantago patagonica",1
"3",4,"Partial","2024","Partial3","Nassella tenuis",4
"3",4,"Partial","2024","Partial3","Poa lanuginosa",1
"3",4,"Partial","2024","Partial3","Vicia pampicola",3
"3",1,"Control","2024","Control3","Sporobolus rigens",3
"3",1,"Control","2024","Control3","Noticastrum sericeum",3
"3",1,"Control","2024","Control3","Panicum urvilleanum",0
"3",1,"Control","2024","Control3","Hoffmannseggia trifoliata",0
"3",1,"Control","2024","Control3","Plantago patagonica",3
"3",1,"Control","2024","Control3","Nassella tenuis",35
"3",1,"Control","2024","Control3","Poa lanuginosa",0
"3",1,"Control","2024","Control3","Vicia pampicola",0
"5",3,"Exclosure","2024","Exclosure5","Sporobolus rigens",5
"5",3,"Exclosure","2024","Exclosure5","Noticastrum sericeum",10
"5",3,"Exclosure","2024","Exclosure5","Panicum urvilleanum",0
"5",3,"Exclosure","2024","Exclosure5","Hoffmannseggia trifoliata",0
"5",3,"Exclosure","2024","Exclosure5","Plantago patagonica",0
"5",3,"Exclosure","2024","Exclosure5","Nassella tenuis",40
"5",3,"Exclosure","2024","Exclosure5","Poa lanuginosa",5
"5",3,"Exclosure","2024","Exclosure5","Vicia pampicola",0
"5",4,"Partial","2024","Partial5","Sporobolus rigens",3
"5",4,"Partial","2024","Partial5","Noticastrum sericeum",8
"5",4,"Partial","2024","Partial5","Panicum urvilleanum",0
"5",4,"Partial","2024","Partial5","Hoffmannseggia trifoliata",0
"5",4,"Partial","2024","Partial5","Plantago patagonica",0
"5",4,"Partial","2024","Partial5","Nassella tenuis",25
"5",4,"Partial","2024","Partial5","Poa lanuginosa",1
"5",4,"Partial","2024","Partial5","Vicia pampicola",0
"5",1,"Control","2024","Control5","Sporobolus rigens",6
"5",1,"Control","2024","Control5","Noticastrum sericeum",1
"5",1,"Control","2024","Control5","Panicum urvilleanum",0
"5",1,"Control","2024","Control5","Hoffmannseggia trifoliata",0
"5",1,"Control","2024","Control5","Plantago patagonica",1
"5",1,"Control","2024","Control5","Nassella tenuis",8
"5",1,"Control","2024","Control5","Poa lanuginosa",1
"5",1,"Control","2024","Control5","Vicia pampicola",0
"6",3,"Exclosure","2024","Exclosure6","Sporobolus rigens",5
"6",3,"Exclosure","2024","Exclosure6","Noticastrum sericeum",25
"6",3,"Exclosure","2024","Exclosure6","Panicum urvilleanum",0
"6",3,"Exclosure","2024","Exclosure6","Hoffmannseggia trifoliata",1
"6",3,"Exclosure","2024","Exclosure6","Plantago patagonica",0
"6",3,"Exclosure","2024","Exclosure6","Nassella tenuis",3
"6",3,"Exclosure","2024","Exclosure6","Poa lanuginosa",30
"6",3,"Exclosure","2024","Exclosure6","Vicia pampicola",0
"6",4,"Partial","2024","Partial6","Sporobolus rigens",5
"6",4,"Partial","2024","Partial6","Noticastrum sericeum",20
"6",4,"Partial","2024","Partial6","Panicum urvilleanum",0
"6",4,"Partial","2024","Partial6","Hoffmannseggia trifoliata",0
"6",4,"Partial","2024","Partial6","Plantago patagonica",5
"6",4,"Partial","2024","Partial6","Nassella tenuis",2
"6",4,"Partial","2024","Partial6","Poa lanuginosa",12
"6",4,"Partial","2024","Partial6","Vicia pampicola",0
"6",1,"Control","2024","Control6","Sporobolus rigens",6
"6",1,"Control","2024","Control6","Noticastrum sericeum",2
"6",1,"Control","2024","Control6","Panicum urvilleanum",0
"6",1,"Control","2024","Control6","Hoffmannseggia trifoliata",0
"6",1,"Control","2024","Control6","Plantago patagonica",2
"6",1,"Control","2024","Control6","Nassella tenuis",30
"6",1,"Control","2024","Control6","Poa lanuginosa",0
"6",1,"Control","2024","Control6","Vicia pampicola",0
"1",4,"Partial","2025","Partial1","Sporobolus rigens",0
"1",4,"Partial","2025","Partial1","Noticastrum sericeum",35
"1",4,"Partial","2025","Partial1","Panicum urvilleanum",10
"1",4,"Partial","2025","Partial1","Hoffmannseggia trifoliata",0
"1",4,"Partial","2025","Partial1","Plantago patagonica",0
"1",4,"Partial","2025","Partial1","Nassella tenuis",0
"1",4,"Partial","2025","Partial1","Poa lanuginosa",25
"1",4,"Partial","2025","Partial1","Vicia pampicola",0
"1",3,"Exclosure","2025","Exclosure1","Sporobolus rigens",2
"1",3,"Exclosure","2025","Exclosure1","Noticastrum sericeum",11
"1",3,"Exclosure","2025","Exclosure1","Panicum urvilleanum",4
"1",3,"Exclosure","2025","Exclosure1","Hoffmannseggia trifoliata",0
"1",3,"Exclosure","2025","Exclosure1","Plantago patagonica",0
"1",3,"Exclosure","2025","Exclosure1","Nassella tenuis",2
"1",3,"Exclosure","2025","Exclosure1","Poa lanuginosa",40
"1",3,"Exclosure","2025","Exclosure1","Vicia pampicola",0
"1",1,"Control","2025","Control1","Sporobolus rigens",15
"1",1,"Control","2025","Control1","Noticastrum sericeum",3
"1",1,"Control","2025","Control1","Panicum urvilleanum",0
"1",1,"Control","2025","Control1","Hoffmannseggia trifoliata",0
"1",1,"Control","2025","Control1","Plantago patagonica",1
"1",1,"Control","2025","Control1","Nassella tenuis",8
"1",1,"Control","2025","Control1","Poa lanuginosa",2
"1",1,"Control","2025","Control1","Vicia pampicola",0
"2",1,"Control","2025","Control2","Sporobolus rigens",10
"2",1,"Control","2025","Control2","Noticastrum sericeum",1
"2",1,"Control","2025","Control2","Panicum urvilleanum",1
"2",1,"Control","2025","Control2","Hoffmannseggia trifoliata",0
"2",1,"Control","2025","Control2","Plantago patagonica",1
"2",1,"Control","2025","Control2","Nassella tenuis",33
"2",1,"Control","2025","Control2","Poa lanuginosa",1
"2",1,"Control","2025","Control2","Vicia pampicola",1
"2",3,"Exclosure","2025","Exclosure2","Sporobolus rigens",3
"2",3,"Exclosure","2025","Exclosure2","Noticastrum sericeum",13
"2",3,"Exclosure","2025","Exclosure2","Panicum urvilleanum",2
"2",3,"Exclosure","2025","Exclosure2","Hoffmannseggia trifoliata",0
"2",3,"Exclosure","2025","Exclosure2","Plantago patagonica",0
"2",3,"Exclosure","2025","Exclosure2","Nassella tenuis",2
"2",3,"Exclosure","2025","Exclosure2","Poa lanuginosa",55
"2",3,"Exclosure","2025","Exclosure2","Vicia pampicola",8
"2",4,"Partial","2025","Partial2","Sporobolus rigens",2
"2",4,"Partial","2025","Partial2","Noticastrum sericeum",12
"2",4,"Partial","2025","Partial2","Panicum urvilleanum",5
"2",4,"Partial","2025","Partial2","Hoffmannseggia trifoliata",20
"2",4,"Partial","2025","Partial2","Plantago patagonica",1
"2",4,"Partial","2025","Partial2","Nassella tenuis",3
"2",4,"Partial","2025","Partial2","Poa lanuginosa",5
"2",4,"Partial","2025","Partial2","Vicia pampicola",0
"4",3,"Exclosure","2025","Exclosure4","Sporobolus rigens",4
"4",3,"Exclosure","2025","Exclosure4","Noticastrum sericeum",25
"4",3,"Exclosure","2025","Exclosure4","Panicum urvilleanum",2
"4",3,"Exclosure","2025","Exclosure4","Hoffmannseggia trifoliata",0
"4",3,"Exclosure","2025","Exclosure4","Plantago patagonica",1
"4",3,"Exclosure","2025","Exclosure4","Nassella tenuis",0
"4",3,"Exclosure","2025","Exclosure4","Poa lanuginosa",2
"4",3,"Exclosure","2025","Exclosure4","Vicia pampicola",0
"4",4,"Partial","2025","Partial4","Sporobolus rigens",1
"4",4,"Partial","2025","Partial4","Noticastrum sericeum",15
"4",4,"Partial","2025","Partial4","Panicum urvilleanum",7
"4",4,"Partial","2025","Partial4","Hoffmannseggia trifoliata",0
"4",4,"Partial","2025","Partial4","Plantago patagonica",5
"4",4,"Partial","2025","Partial4","Nassella tenuis",1
"4",4,"Partial","2025","Partial4","Poa lanuginosa",2
"4",4,"Partial","2025","Partial4","Vicia pampicola",4
"4",1,"Control","2025","Control4","Sporobolus rigens",10
"4",1,"Control","2025","Control4","Noticastrum sericeum",1
"4",1,"Control","2025","Control4","Panicum urvilleanum",0
"4",1,"Control","2025","Control4","Hoffmannseggia trifoliata",0
"4",1,"Control","2025","Control4","Plantago patagonica",2
"4",1,"Control","2025","Control4","Nassella tenuis",18
"4",1,"Control","2025","Control4","Poa lanuginosa",2
"4",1,"Control","2025","Control4","Vicia pampicola",0
"3",3,"Exclosure","2025","Exclosure3","Sporobolus rigens",1
"3",3,"Exclosure","2025","Exclosure3","Noticastrum sericeum",1
"3",3,"Exclosure","2025","Exclosure3","Panicum urvilleanum",8
"3",3,"Exclosure","2025","Exclosure3","Hoffmannseggia trifoliata",2
"3",3,"Exclosure","2025","Exclosure3","Plantago patagonica",0
"3",3,"Exclosure","2025","Exclosure3","Nassella tenuis",2
"3",3,"Exclosure","2025","Exclosure3","Poa lanuginosa",8
"3",3,"Exclosure","2025","Exclosure3","Vicia pampicola",50
"3",4,"Partial","2025","Partial3","Sporobolus rigens",2
"3",4,"Partial","2025","Partial3","Noticastrum sericeum",4
"3",4,"Partial","2025","Partial3","Panicum urvilleanum",15
"3",4,"Partial","2025","Partial3","Hoffmannseggia trifoliata",1
"3",4,"Partial","2025","Partial3","Plantago patagonica",1
"3",4,"Partial","2025","Partial3","Nassella tenuis",1
"3",4,"Partial","2025","Partial3","Poa lanuginosa",3
"3",4,"Partial","2025","Partial3","Vicia pampicola",3
"3",1,"Control","2025","Control3","Sporobolus rigens",3
"3",1,"Control","2025","Control3","Noticastrum sericeum",3
"3",1,"Control","2025","Control3","Panicum urvilleanum",0
"3",1,"Control","2025","Control3","Hoffmannseggia trifoliata",0
"3",1,"Control","2025","Control3","Plantago patagonica",2
"3",1,"Control","2025","Control3","Nassella tenuis",26
"3",1,"Control","2025","Control3","Poa lanuginosa",0
"3",1,"Control","2025","Control3","Vicia pampicola",0
"5",3,"Exclosure","2025","Exclosure5","Sporobolus rigens",5
"5",3,"Exclosure","2025","Exclosure5","Noticastrum sericeum",10
"5",3,"Exclosure","2025","Exclosure5","Panicum urvilleanum",1
"5",3,"Exclosure","2025","Exclosure5","Hoffmannseggia trifoliata",0
"5",3,"Exclosure","2025","Exclosure5","Plantago patagonica",0
"5",3,"Exclosure","2025","Exclosure5","Nassella tenuis",50
"5",3,"Exclosure","2025","Exclosure5","Poa lanuginosa",3
"5",3,"Exclosure","2025","Exclosure5","Vicia pampicola",0
"5",4,"Partial","2025","Partial5","Sporobolus rigens",4
"5",4,"Partial","2025","Partial5","Noticastrum sericeum",6
"5",4,"Partial","2025","Partial5","Panicum urvilleanum",0
"5",4,"Partial","2025","Partial5","Hoffmannseggia trifoliata",0
"5",4,"Partial","2025","Partial5","Plantago patagonica",0
"5",4,"Partial","2025","Partial5","Nassella tenuis",30
"5",4,"Partial","2025","Partial5","Poa lanuginosa",2
"5",4,"Partial","2025","Partial5","Vicia pampicola",0
"5",1,"Control","2025","Control5","Sporobolus rigens",4
"5",1,"Control","2025","Control5","Noticastrum sericeum",1
"5",1,"Control","2025","Control5","Panicum urvilleanum",0
"5",1,"Control","2025","Control5","Hoffmannseggia trifoliata",0
"5",1,"Control","2025","Control5","Plantago patagonica",1
"5",1,"Control","2025","Control5","Nassella tenuis",8
"5",1,"Control","2025","Control5","Poa lanuginosa",1
"5",1,"Control","2025","Control5","Vicia pampicola",0
"6",3,"Exclosure","2025","Exclosure6","Sporobolus rigens",3
"6",3,"Exclosure","2025","Exclosure6","Noticastrum sericeum",40
"6",3,"Exclosure","2025","Exclosure6","Panicum urvilleanum",0
"6",3,"Exclosure","2025","Exclosure6","Hoffmannseggia trifoliata",2
"6",3,"Exclosure","2025","Exclosure6","Plantago patagonica",0
"6",3,"Exclosure","2025","Exclosure6","Nassella tenuis",3
"6",3,"Exclosure","2025","Exclosure6","Poa lanuginosa",35
"6",3,"Exclosure","2025","Exclosure6","Vicia pampicola",0
"6",4,"Partial","2025","Partial6","Sporobolus rigens",2
"6",4,"Partial","2025","Partial6","Noticastrum sericeum",20
"6",4,"Partial","2025","Partial6","Panicum urvilleanum",0
"6",4,"Partial","2025","Partial6","Hoffmannseggia trifoliata",0
"6",4,"Partial","2025","Partial6","Plantago patagonica",1
"6",4,"Partial","2025","Partial6","Nassella tenuis",1
"6",4,"Partial","2025","Partial6","Poa lanuginosa",15
"6",4,"Partial","2025","Partial6","Vicia pampicola",0
"6",1,"Control","2025","Control6","Sporobolus rigens",5
"6",1,"Control","2025","Control6","Noticastrum sericeum",3
"6",1,"Control","2025","Control6","Panicum urvilleanum",0
"6",1,"Control","2025","Control6","Hoffmannseggia trifoliata",0
"6",1,"Control","2025","Control6","Plantago patagonica",2
"6",1,"Control","2025","Control6","Nassella tenuis",20
"6",1,"Control","2025","Control6","Poa lanuginosa",0
"6",1,"Control","2025","Control6","Vicia pampicola",0
